date,rawContent,renderedContent,id,place
2021-09-21 18:42:48+00:00,"If you’ve seen the incendiary photos of Haitian migrants being attacked by border patrol agents at the border, then you’ve gotten a glimpse of the way the US treats Black migrants PERIOD. The US detention system as we know it started in 1985 in reaction to Haitian immigrants 1/","If you’ve seen the incendiary photos of Haitian migrants being attacked by border patrol agents at the border, then you’ve gotten a glimpse of the way the US treats Black migrants PERIOD. The US detention system as we know it started in 1985 in reaction to Haitian immigrants 1/",1440386044373835787,"{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'Washington, DC', 'name': 'Washington', 'type': 'city', 'country': 'United States', 'countryCode': 'US'}"
2021-09-21 18:42:47+00:00,@laideeliberty @G0DDAMNITJEREMY Trump definitely turned off many of my immigrant friends from the Republican party but generally they're all very conservative or libertarian.,@laideeliberty @G0DDAMNITJEREMY Trump definitely turned off many of my immigrant friends from the Republican party but generally they're all very conservative or libertarian.,1440386037889449997,
2021-09-21 18:42:41+00:00,@PatriotUk85 It's called depopulation = Genocide of the natives while committing Democide filling the natives country with illegal immigrants for a purpose of killing them.,@PatriotUk85 It's called depopulation = Genocide of the natives while committing Democide filling the natives country with illegal immigrants for a purpose of killing them.,1440386014627860481,
2021-09-21 18:42:20+00:00,@Bigtechsucks @thehill He’s good this immigrants has been happening since forever it didn’t start with Biden,@Bigtechsucks @thehill He’s good this immigrants has been happening since forever it didn’t start with Biden,1440385925456879621,
2021-09-21 18:42:18+00:00,"@RubinReport For real!?  So you are saying that the masses of illegal immigrants walking across a river to get their feet on US soil and staying under bridges are only on a vacation?  And because of this, they can't infect US citizens (both vaccinated and unvaccinated) with COVID?  Badanswer","@RubinReport For real!?  So you are saying that the masses of illegal immigrants walking across a river to get their feet on US soil and staying under bridges are only on a vacation?  And because of this, they can't infect US citizens (both vaccinated and unvaccinated) with COVID?  Badanswer",1440385918163058691,
2021-09-21 18:42:12+00:00,"Face à la menace d’une vague d’immigrants venus d’Afghanistan, le groupe parlementaire UDC a demandé un débat urgent sur l’asile et l’immigration lors de la présente session d’automne.

Communiqué de presse de l'UDC :
https://t.co/bmxWzi8VQb https://t.co/zpxR8bU8MV","Face à la menace d’une vague d’immigrants venus d’Afghanistan, le groupe parlementaire UDC a demandé un débat urgent sur l’asile et l’immigration lors de la présente session d’automne.

Communiqué de presse de l'UDC :
udc.ch/actualites/art… https://t.co/zpxR8bU8MV",1440385891826999301,
2021-09-21 18:42:09+00:00,Afghanistan refugees were let on U.S planes to help get them to safety  but whips are being used on Haitian immigrants trying to cross the border for better lives. I hate this government,Afghanistan refugees were let on U.S planes to help get them to safety  but whips are being used on Haitian immigrants trying to cross the border for better lives. I hate this government,1440385878254252034,
2021-09-21 18:42:04+00:00,"@Tweet137188103 Yeah, the federal budget and how welfare programs work. Not to mention the prohibitions on immigrants using certain types of welfare. 

A lot of government spending doesn't go up with more people, too. Important to mention that.","@Tweet137188103 Yeah, the federal budget and how welfare programs work. Not to mention the prohibitions on immigrants using certain types of welfare. 

A lot of government spending doesn't go up with more people, too. Important to mention that.",1440385859228864514,
2021-09-21 18:42:04+00:00,@LindseyGrahamSC @foxandfriends I’d rather live next door to an immigrant than you. https://t.co/K2fMgSJTQC,@LindseyGrahamSC @foxandfriends I’d rather live next door to an immigrant than you. https://t.co/K2fMgSJTQC,1440385859061043201,
2021-09-21 18:41:57+00:00,@SecMayorkas Who knew the Biden administration would be the the first to whip immigrants,@SecMayorkas Who knew the Biden administration would be the the first to whip immigrants,1440385829805834249,
2021-09-21 18:41:57+00:00,"@SenRonJohnson @SecMayorkas I mean, the rhetoric predates covid, so ... what about immigrants makes you afraid? https://t.co/2hZC2zSV5H","@SenRonJohnson @SecMayorkas I mean, the rhetoric predates covid, so ... what about immigrants makes you afraid? https://t.co/2hZC2zSV5H",1440385828069404674,
2021-09-21 18:41:55+00:00,We are witnessing the system of yt supremacy and anti-Blackness where Black immigrants are disproportionally targeted for detainment and deportation. Haitian families like all families are deserving of safety and we can’t let our government shut the door. #RefugeesAreWelcomeHere,We are witnessing the system of yt supremacy and anti-Blackness where Black immigrants are disproportionally targeted for detainment and deportation. Haitian families like all families are deserving of safety and we can’t let our government shut the door. #RefugeesAreWelcomeHere,1440385821102669829,
2021-09-21 18:41:52+00:00,"https://t.co/6eLxJugk9i

For the very dim missing the point, every group of immigrants has been feared and hated by the Usual Suspects, until they are here a few generations, then they BECOME the Usual Suspects.","en.wikisource.org/wiki/Popular_S…

For the very dim missing the point, every group of immigrants has been feared and hated by the Usual Suspects, until they are here a few generations, then they BECOME the Usual Suspects.",1440385810302341123,
2021-09-21 18:41:50+00:00,"@KBinSC Schumer now has a new cause celebre’ (with no caring). He rails he’ll keeping fighting for funding to take care of all the immigrants. And tax away every cent by turning our sofas upside down for loose change. Oh, and he gets a big cut. He and the Big Guy will from CH.","@KBinSC Schumer now has a new cause celebre’ (with no caring). He rails he’ll keeping fighting for funding to take care of all the immigrants. And tax away every cent by turning our sofas upside down for loose change. Oh, and he gets a big cut. He and the Big Guy will from CH.",1440385798394691587,"{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'Destin, FL', 'name': 'Destin', 'type': 'city', 'country': 'United States', 'countryCode': 'US'}"
2021-09-21 18:41:48+00:00,"@JJobin8 @kinsellawarren The majority of immigrant women in 905 don’t care about the abortion thing because it wasn’t legal where we came from and we just had to practice safe sex, and gay marriage is illegal in most countries brown &amp; black people immigranted from","@JJobin8 @kinsellawarren The majority of immigrant women in 905 don’t care about the abortion thing because it wasn’t legal where we came from and we just had to practice safe sex, and gay marriage is illegal in most countries brown &amp; black people immigranted from",1440385793307021319,
2021-09-21 18:41:45+00:00,"@ChuckBlazerFIFA @JimmyBeansmith @grantstern Did you know that Trump let 670million immigrants stream across our borders during his administration? And, he gave regular, blue-collar Americans over 25k each? He personally vaccinated about 10k patriots. Didn't fit the narrative of Lil Gov, so it was suppressed.","@ChuckBlazerFIFA @JimmyBeansmith @grantstern Did you know that Trump let 670million immigrants stream across our borders during his administration? And, he gave regular, blue-collar Americans over 25k each? He personally vaccinated about 10k patriots. Didn't fit the narrative of Lil Gov, so it was suppressed.",1440385780157845514,
2021-09-21 18:41:42+00:00,"@JoshMandelOhio do you think you're making your grandparents proud, the way you compare immigrants to alligators? Shame on you! From a first generation of Holocaust survivors.","@JoshMandelOhio do you think you're making your grandparents proud, the way you compare immigrants to alligators? Shame on you! From a first generation of Holocaust survivors.",1440385767172280321,
2021-09-21 18:41:42+00:00,"@rulajebreal Yeah, wheepping immigrants and bombing children are just collateral damages","@rulajebreal Yeah, wheepping immigrants and bombing children are just collateral damages",1440385767021289473,
2021-09-21 18:41:37+00:00,"Democratic lawmakers seeking to create a pathway to legal status for millions of undocumented immigrants are working on legislative alternatives, after the U.S. Senate parliamentarian said that an initial proposal shouldn't be included in a multitrillion-dollar budget package.","Democratic lawmakers seeking to create a pathway to legal status for millions of undocumented immigrants are working on legislative alternatives, after the U.S. Senate parliamentarian said that an initial proposal shouldn't be included in a multitrillion-dollar budget package.",1440385744883752964,
